id_client,currency,amount,date_transaction
eeef0105,USD,2230.85,2023-08-10 21:45:52
cccf0103,BRL,1968.98,2023-07-25 10:54:53
ased0101,GBP,2079.65,2023-07-09 09:41:54
cccf0103,USD,1777.19,2023-06-06 00:00:58
bbbd0102,BRL,2246.52,2023-08-02 14:18:38
cccf0103,GBP,1508.85,2023-09-23 21:37:41
ased0101,GBP,1007.14,2023-10-30 10:54:59
bbbd0102,JPY,2791.39,2023-03-18 12:22:53
ddde0104,BRL,2703.19,2023-04-21 05:52:51
bbbd0102,JPY,2941.71,2023-09-21 06:52:29
eeef0105,USD,1753.53,2023-07-23 21:11:07
ased0101,JPY,2358.28,2023-04-29 00:11:53
eeef0105,GBP,1320.32,2023-11-17 20:08:44
cccf0103,EUR,2433.73,2023-01-16 02:40:26
ddde0104,USD,1273.25,2023-02-20 23:34:48
ased0101,BRL,1674.51,2023-12-09 19:41:37
ddde0104,JPY,1529.57,2023-09-08 06:21:58
ased0101,BRL,1036.92,2023-02-28 23:41:42
eeef0105,EUR,1472.27,2023-04-08 20:40:12
cccf0103,USD,1896.21,2023-10-06 06:53:04
bbbd0102,GBP,1128.24,2023-01-09 05:59:11
ddde0104,JPY,1880.84,2023-01-19 01:03:44
ased0101,JPY,2755.39,2023-07-01 15:35:05
ased0101,USD,1677.26,2023-11-18 23:32:51
ddde0104,EUR,1020.06,2023-06-24 16:17:25
bbbd0102,USD,2126.97,2023-03-26 07:23:20
cccf0103,JPY,1371.28,2023-10-02 15:36:46
ased0101,GBP,2835.98,2023-12-08 04:28:53
ased0101,JPY,1559.78,2023-07-28 01:44:08
ddde0104,EUR,1993.75,2023-02-09 19:50:43
ddde0104,BRL,2841.58,2023-08-08 02:32:37
ased0101,BRL,2087.26,2023-10-25 03:56:00
ased0101,USD,1204.48,2023-05-05 15:41:56
ased0101,JPY,1999.64,2023-12-13 09:51:21
eeef0105,EUR,2652.0,2023-01-31 15:02:26
ased0101,EUR,2761.01,2023-10-31 12:06:38
cccf0103,BRL,1404.04,2023-10-04 01:10:04
cccf0103,BRL,1652.98,2023-07-04 02:44:32
bbbd0102,USD,2948.89,2023-09-20 11:18:07
ddde0104,USD,1067.29,2023-01-24 10:47:16
bbbd0102,EUR,2303.16,2023-11-26 17:59:08
ased0101,USD,2239.48,2023-09-07 08:47:09
ddde0104,GBP,2679.36,2023-07-01 01:18:14
ased0101,JPY,2858.84,2023-05-01 04:24:12
ddde0104,GBP,1091.38,2023-09-20 19:15:25
eeef0105,USD,1781.08,2023-06-04 21:22:44
eeef0105,GBP,2743.24,2023-08-24 10:40:40
eeef0105,USD,1397.82,2023-02-02 14:07:12
bbbd0102,BRL,2377.8,2023-04-25 06:38:46
ddde0104,JPY,1222.82,2023-03-26 19:09:53
bbbd0102,JPY,2351.22,2023-06-10 12:54:41
ddde0104,EUR,1833.83,2023-07-28 08:08:22
ased0101,USD,1223.17,2023-04-28 15:22:42
eeef0105,USD,1178.96,2023-07-28 00:10:41
eeef0105,BRL,1347.11,2023-04-05 08:07:17
ddde0104,BRL,1845.73,2023-06-21 05:20:42
bbbd0102,USD,2511.51,2023-02-17 18:07:30
bbbd0102,BRL,1823.62,2023-11-19 20:53:20
cccf0103,JPY,2482.8,2023-12-03 04:52:21
eeef0105,JPY,2581.5,2023-02-24 04:17:19
eeef0105,USD,1266.41,2023-10-13 06:20:48
bbbd0102,EUR,1482.65,2023-10-01 20:53:45
eeef0105,JPY,1200.02,2023-02-05 09:01:29
bbbd0102,JPY,2539.22,2023-01-15 11:44:35
cccf0103,USD,1970.52,2023-02-07 00:44:17
ddde0104,JPY,1221.99,2023-03-21 16:30:24
ddde0104,JPY,2678.04,2023-02-13 22:13:30
cccf0103,USD,1922.79,2023-01-10 12:48:08
eeef0105,JPY,1779.85,2023-11-25 18:58:00
ased0101,USD,1165.44,2023-02-14 09:39:26
eeef0105,EUR,2054.18,2023-08-24 22:45:43
bbbd0102,BRL,2234.98,2023-10-22 15:16:44
ased0101,USD,1995.88,2023-12-08 01:52:01
cccf0103,JPY,1972.43,2023-12-29 12:07:04
ddde0104,GBP,1886.28,2023-07-13 05:07:07
ddde0104,BRL,1484.11,2023-05-05 07:53:53
eeef0105,EUR,2357.31,2023-01-19 21:30:30
ddde0104,BRL,2643.79,2023-05-11 16:42:02
eeef0105,USD,2004.06,2023-10-23 16:23:45
bbbd0102,JPY,1559.72,2023-07-26 18:45:34
bbbd0102,JPY,1384.51,2023-09-27 12:15:38
cccf0103,EUR,2816.06,2023-05-17 07:11:23
bbbd0102,BRL,1440.45,2023-05-14 23:25:02
eeef0105,EUR,2042.5,2023-07-17 09:58:09
ddde0104,USD,2743.25,2023-06-16 18:25:22
bbbd0102,BRL,2196.07,2023-03-21 22:13:38
bbbd0102,JPY,2226.27,2023-06-15 09:25:07
eeef0105,EUR,1753.71,2023-07-26 07:29:35
bbbd0102,BRL,2635.78,2023-09-02 07:33:51
ddde0104,GBP,2761.39,2023-05-08 07:59:44
ddde0104,USD,2388.76,2023-01-06 01:31:23
ddde0104,BRL,2518.1,2023-04-25 00:15:03
ddde0104,USD,1710.06,2023-05-20 16:36:49
ased0101,JPY,1253.26,2023-02-20 13:52:37
ddde0104,GBP,2669.92,2023-12-08 14:44:47
ased0101,EUR,2474.28,2023-03-19 08:34:36
ddde0104,JPY,1349.34,2023-05-26 23:44:42
ddde0104,EUR,2056.55,2023-04-01 13:19:28
eeef0105,USD,2535.83,2023-05-07 23:30:04
ddde0104,JPY,1650.2,2023-01-24 04:24:03
bbbd0102,USD,1728.3,2023-03-06 23:03:43
ddde0104,USD,1822.66,2023-09-27 22:54:15
cccf0103,BRL,2421.87,2023-02-15 21:35:22
eeef0105,BRL,2652.05,2023-05-28 00:26:05
eeef0105,JPY,1101.98,2023-01-02 03:57:15
ddde0104,EUR,1564.3,2023-02-15 04:57:13
cccf0103,EUR,2974.47,2023-10-28 12:31:23
ddde0104,EUR,2523.28,2023-03-10 01:52:38
bbbd0102,GBP,1222.55,2023-09-07 18:18:07
eeef0105,GBP,1860.39,2023-02-22 19:29:33
eeef0105,GBP,2679.47,2023-09-11 23:54:20
cccf0103,GBP,2067.4,2023-05-30 03:33:28
ased0101,EUR,1270.93,2023-06-05 14:04:08
cccf0103,USD,1891.08,2023-06-28 15:08:59
bbbd0102,BRL,2501.07,2023-08-02 23:42:51
cccf0103,EUR,2256.31,2023-05-02 16:24:18
ased0101,BRL,2000.17,2023-01-23 17:58:16
bbbd0102,EUR,2652.66,2023-01-20 22:59:55
bbbd0102,USD,2000.93,2023-05-14 08:34:53
ased0101,EUR,2554.43,2023-11-24 17:17:17
ddde0104,BRL,1757.21,2023-04-10 16:36:00
cccf0103,EUR,2593.89,2023-12-27 13:22:32
bbbd0102,GBP,1050.56,2023-02-11 09:17:33
cccf0103,JPY,1418.87,2023-05-01 13:36:26
ased0101,JPY,2794.63,2023-05-03 11:41:36
eeef0105,EUR,1848.17,2023-06-29 09:33:58
ased0101,EUR,2086.3,2023-08-08 06:01:13
cccf0103,EUR,1110.48,2023-03-06 05:32:48
bbbd0102,JPY,1188.6,2023-12-15 19:29:39
cccf0103,BRL,1676.42,2023-12-30 10:56:30
eeef0105,GBP,1777.2,2023-08-23 14:43:44
bbbd0102,GBP,1626.52,2023-07-18 01:17:43
eeef0105,EUR,1181.04,2023-01-29 22:15:26
ddde0104,JPY,2975.96,2023-09-07 11:10:22
ased0101,BRL,2716.66,2023-10-23 00:03:10
ddde0104,JPY,2465.41,2023-10-22 03:19:17
cccf0103,GBP,1640.78,2023-11-27 05:36:42
ddde0104,GBP,2901.24,2023-07-14 03:55:38
ased0101,USD,2623.73,2023-11-07 08:14:39
bbbd0102,JPY,1158.41,2023-07-11 20:12:09
eeef0105,JPY,1503.51,2023-02-20 13:25:38
bbbd0102,GBP,1204.41,2023-02-21 10:49:58
ddde0104,EUR,2250.8,2023-02-19 19:48:32
cccf0103,JPY,1885.86,2023-07-09 22:39:09
ddde0104,EUR,2424.46,2023-06-02 02:03:54
ased0101,USD,1795.01,2023-01-30 11:19:00
ased0101,GBP,1028.41,2023-09-18 22:02:35
cccf0103,JPY,1376.64,2023-07-25 12:12:09
bbbd0102,EUR,1478.89,2023-08-11 00:17:00
ased0101,JPY,2389.76,2023-10-10 09:06:10
ased0101,GBP,1149.7,2023-07-17 20:30:17
cccf0103,USD,1532.86,2023-07-08 09:51:39
bbbd0102,USD,1259.96,2023-12-10 09:54:29
ddde0104,BRL,1112.46,2023-11-02 11:25:43
eeef0105,GBP,1217.45,2023-07-13 20:36:35
cccf0103,JPY,2588.15,2023-08-28 16:50:05
bbbd0102,USD,2860.31,2023-07-04 13:25:08
eeef0105,JPY,2824.38,2023-08-08 02:25:15
cccf0103,GBP,2826.18,2023-03-24 08:57:12
ddde0104,GBP,1495.5,2023-05-30 00:37:44
ddde0104,EUR,2636.33,2023-01-24 02:58:55
bbbd0102,EUR,1278.6,2023-12-24 11:56:12
bbbd0102,GBP,1094.61,2023-03-10 06:30:28
ddde0104,EUR,2642.5,2023-11-10 00:57:26
ddde0104,USD,2679.18,2023-05-31 00:55:23
cccf0103,EUR,2773.62,2023-11-19 03:15:32
bbbd0102,EUR,2317.34,2023-07-02 00:55:58
eeef0105,USD,2251.89,2023-09-05 15:40:20
ddde0104,BRL,1374.43,2023-03-26 21:36:41
eeef0105,USD,1429.3,2023-05-19 06:12:49
bbbd0102,JPY,2148.33,2023-01-12 03:34:36
bbbd0102,JPY,2302.58,2023-03-17 03:58:36
ased0101,USD,2552.29,2023-08-24 04:58:37
ddde0104,EUR,2155.81,2023-04-05 01:32:01
bbbd0102,USD,2748.23,2023-10-31 10:56:34
bbbd0102,EUR,1388.78,2023-04-24 09:18:43
ddde0104,EUR,2424.53,2023-03-31 06:49:26
ased0101,JPY,1521.18,2023-01-13 18:51:10
ased0101,JPY,1933.65,2023-03-12 10:49:03
ased0101,BRL,2113.0,2023-02-13 21:48:21
ased0101,JPY,1600.97,2023-10-08 23:48:50
cccf0103,USD,1538.39,2023-07-04 16:51:55
ddde0104,JPY,2845.57,2023-08-22 18:38:38
ddde0104,EUR,2927.13,2023-09-01 07:40:56
ddde0104,EUR,1902.21,2023-05-28 04:01:08
ased0101,GBP,1060.27,2023-12-09 08:43:05
ased0101,USD,2608.58,2023-08-17 05:25:36
bbbd0102,BRL,2017.51,2023-04-17 01:26:14
cccf0103,BRL,2743.6,2023-12-26 16:38:14
ddde0104,JPY,1398.98,2023-04-26 11:28:57
cccf0103,GBP,1578.97,2023-09-10 03:37:29
ddde0104,JPY,1979.37,2023-11-23 07:42:59
ased0101,JPY,2209.86,2023-07-19 02:30:03
ased0101,BRL,2194.54,2023-09-14 16:11:19
ddde0104,EUR,2417.72,2023-08-27 09:14:59
eeef0105,GBP,1761.25,2023-10-23 18:06:31
ased0101,GBP,2115.98,2023-09-21 21:33:56
bbbd0102,USD,1703.03,2023-07-04 07:36:16
ased0101,BRL,2726.65,2023-12-16 13:14:04
bbbd0102,BRL,1508.11,2023-03-25 11:41:05
cccf0103,GBP,1912.63,2023-10-01 11:36:23
ased0101,JPY,2522.61,2023-05-07 11:35:30
ased0101,USD,1975.54,2023-06-15 23:08:03
cccf0103,GBP,1012.27,2023-11-13 20:46:21
bbbd0102,USD,1050.53,2023-06-24 04:21:58
eeef0105,GBP,2851.3,2023-06-11 09:50:22
bbbd0102,JPY,2429.42,2023-02-23 10:36:49
ddde0104,USD,2145.04,2023-05-08 15:19:41
ddde0104,EUR,2483.73,2023-01-28 10:31:10
ddde0104,JPY,1500.38,2023-05-03 19:56:15
cccf0103,BRL,2161.49,2023-09-10 04:37:46
bbbd0102,EUR,1255.92,2023-05-27 08:33:59
ased0101,USD,2650.85,2023-01-02 19:40:53
ddde0104,EUR,2406.11,2023-09-20 10:42:37
bbbd0102,USD,2842.88,2023-10-13 14:43:23
ased0101,JPY,2458.4,2023-01-17 15:31:01
bbbd0102,BRL,2765.21,2023-05-15 23:40:40
cccf0103,USD,1542.48,2023-03-02 10:51:53
ddde0104,USD,1486.38,2023-06-03 05:36:52
eeef0105,BRL,2143.58,2023-07-05 01:48:48
ddde0104,GBP,1697.34,2023-10-18 13:53:50
ddde0104,EUR,2342.12,2023-10-24 06:59:39
cccf0103,GBP,2948.45,2023-05-08 18:05:27
ased0101,EUR,1206.97,2023-06-19 17:41:12
ddde0104,EUR,2660.5,2023-10-21 01:46:30
ased0101,EUR,1692.71,2023-02-21 11:53:01
ased0101,BRL,2129.28,2023-07-02 00:36:32
cccf0103,BRL,1137.38,2023-09-28 19:52:18
ddde0104,USD,1177.51,2023-01-01 15:35:02
cccf0103,BRL,2828.67,2023-04-14 20:51:19
cccf0103,EUR,1373.09,2023-06-23 18:57:13
eeef0105,JPY,1936.62,2023-05-28 12:05:57
cccf0103,USD,2094.24,2023-05-20 12:38:29
eeef0105,USD,1891.14,2023-01-04 22:50:40
ased0101,BRL,2173.86,2023-06-14 23:29:44
ased0101,EUR,2504.42,2023-04-03 21:57:23
bbbd0102,JPY,1904.92,2023-07-19 12:31:26
bbbd0102,BRL,1739.32,2023-05-03 17:34:21
ased0101,USD,1514.56,2023-01-24 09:15:23
ddde0104,GBP,1180.64,2023-08-31 14:57:38
bbbd0102,BRL,2021.43,2023-09-15 02:14:25
cccf0103,USD,1053.44,2023-11-08 20:07:33
bbbd0102,USD,2885.25,2023-07-01 14:25:54
ased0101,GBP,1075.41,2023-10-08 08:34:16
ddde0104,JPY,1734.1,2023-06-10 01:58:24
ased0101,BRL,1536.89,2023-07-01 03:33:34
ddde0104,GBP,1016.34,2023-09-27 08:38:07
bbbd0102,USD,2226.49,2023-05-22 11:12:46
cccf0103,BRL,1285.24,2023-01-16 06:38:08
cccf0103,USD,2618.5,2023-08-23 13:11:40
ased0101,GBP,2146.37,2023-07-05 09:31:59
ddde0104,EUR,2959.3,2023-11-21 17:51:14
bbbd0102,EUR,2608.54,2023-12-13 01:55:32
ddde0104,EUR,1870.86,2023-03-05 10:02:46
ddde0104,EUR,2834.3,2023-04-01 21:27:44
ddde0104,BRL,2972.14,2023-06-23 00:44:55
bbbd0102,EUR,2170.14,2023-05-04 22:55:35
ddde0104,EUR,2156.54,2023-04-14 15:34:34
cccf0103,BRL,1407.19,2023-10-22 08:54:25
ased0101,GBP,2612.31,2023-07-14 19:48:14
eeef0105,JPY,2853.05,2023-04-26 10:53:29
ddde0104,GBP,1700.84,2023-01-19 05:37:42
cccf0103,BRL,1562.18,2023-02-22 04:29:11
cccf0103,GBP,2795.54,2023-01-15 09:47:15
ased0101,EUR,1165.1,2023-06-27 10:51:10
ased0101,EUR,1188.58,2023-10-20 18:54:58
eeef0105,BRL,2883.8,2023-01-22 22:52:00
eeef0105,JPY,2346.59,2023-11-17 22:59:17
eeef0105,EUR,2086.14,2023-05-28 14:09:41
bbbd0102,JPY,2949.29,2023-01-14 14:22:03
bbbd0102,EUR,1176.64,2023-07-04 06:49:44
cccf0103,BRL,2415.28,2023-06-06 23:06:30
ased0101,USD,1911.67,2023-10-24 07:45:12
ddde0104,USD,2323.36,2023-01-11 22:34:54
ased0101,JPY,1348.45,2023-08-05 14:57:25
bbbd0102,BRL,2149.47,2023-08-12 07:11:06
cccf0103,USD,2671.01,2023-06-08 21:58:12
ddde0104,JPY,2919.01,2023-03-05 15:07:08
eeef0105,EUR,1417.71,2023-07-12 01:57:39
eeef0105,EUR,2974.87,2023-07-11 11:46:07
bbbd0102,GBP,1754.32,2023-09-10 16:22:13
cccf0103,BRL,2492.3,2023-04-08 20:56:05
ased0101,USD,2205.09,2023-01-21 09:30:02
bbbd0102,EUR,1394.39,2023-07-03 12:14:56
ased0101,USD,2040.69,2023-11-23 10:46:07
ddde0104,JPY,2083.28,2023-04-09 15:09:21
ased0101,USD,2130.38,2023-04-06 08:05:02
ddde0104,JPY,1434.5,2023-04-09 02:56:07
cccf0103,BRL,2787.59,2023-11-04 22:49:29
bbbd0102,GBP,1271.65,2023-04-19 02:41:15
ased0101,EUR,2516.82,2023-12-24 05:39:45
cccf0103,EUR,1585.86,2023-12-18 02:42:32
cccf0103,EUR,1108.48,2023-01-24 20:13:06
ased0101,JPY,2641.02,2023-03-05 04:16:46
eeef0105,EUR,2861.95,2023-12-16 01:28:53
eeef0105,BRL,2104.65,2023-04-22 19:45:33
ddde0104,USD,2610.18,2023-09-08 17:09:32
cccf0103,JPY,2692.63,2023-04-08 19:57:23
bbbd0102,GBP,2351.23,2023-01-14 01:13:25
bbbd0102,GBP,1687.5,2023-08-17 18:11:06
cccf0103,GBP,2465.46,2023-10-14 21:53:45
eeef0105,USD,2950.34,2023-09-22 03:25:29
cccf0103,USD,1217.83,2023-10-20 14:40:14
ddde0104,EUR,1874.58,2023-10-10 16:29:20
cccf0103,USD,2426.58,2023-01-06 15:09:26
ased0101,EUR,1224.49,2023-07-17 15:39:03
eeef0105,BRL,1705.41,2023-09-18 18:27:40
ased0101,USD,2058.15,2023-06-02 07:16:45
ased0101,BRL,1881.4,2023-04-11 03:13:09
cccf0103,GBP,2629.34,2023-08-10 11:40:01
cccf0103,BRL,1850.85,2023-01-17 21:45:03
bbbd0102,GBP,1518.03,2023-10-05 07:47:03
ased0101,EUR,2924.48,2023-04-26 19:23:04
cccf0103,JPY,2527.97,2023-02-03 06:33:03
bbbd0102,BRL,2530.05,2023-09-09 05:06:25
ased0101,JPY,1091.24,2023-05-31 22:04:37
bbbd0102,JPY,1939.17,2023-01-23 03:56:06
eeef0105,EUR,1987.86,2023-05-18 01:58:58
ddde0104,GBP,2805.72,2023-07-04 11:06:01
ased0101,USD,1278.58,2023-04-13 21:41:49
cccf0103,EUR,1942.79,2023-04-28 10:10:22
eeef0105,JPY,2588.48,2023-07-12 22:38:03
bbbd0102,USD,2319.24,2023-09-22 21:53:37
ddde0104,USD,1976.21,2023-09-24 09:39:20
ased0101,GBP,1949.99,2023-09-02 23:53:57
ddde0104,JPY,1323.33,2023-05-06 18:45:35
eeef0105,EUR,1981.61,2023-05-25 09:02:04
ddde0104,GBP,2479.49,2023-10-31 11:31:32
ased0101,EUR,2901.4,2023-04-20 17:44:11
eeef0105,BRL,2702.03,2023-04-02 13:22:51
bbbd0102,JPY,2133.02,2023-09-22 00:27:43
ased0101,JPY,1783.63,2023-02-16 12:14:33
ddde0104,GBP,1365.69,2023-04-29 13:25:28
ased0101,EUR,2627.64,2023-09-24 10:14:33
eeef0105,USD,2666.41,2023-10-20 15:02:40
ddde0104,GBP,2129.1,2023-03-20 00:38:41
bbbd0102,JPY,2575.72,2023-01-19 07:26:40
cccf0103,JPY,2765.96,2023-04-04 08:10:43
bbbd0102,USD,2281.16,2023-01-19 05:54:45
ased0101,EUR,2081.31,2023-01-06 04:03:54
cccf0103,JPY,1462.03,2023-11-08 04:56:25
eeef0105,GBP,2228.24,2023-07-14 23:53:55
ddde0104,EUR,1408.96,2023-10-02 14:30:51
ddde0104,EUR,1446.03,2023-01-31 04:01:22
eeef0105,JPY,1167.8,2023-09-09 08:20:30
ased0101,BRL,2037.01,2023-09-17 12:55:10
bbbd0102,GBP,1081.25,2023-06-15 13:15:36
cccf0103,JPY,1612.63,2023-07-06 12:53:08
eeef0105,GBP,1008.03,2023-01-26 12:35:00
ased0101,JPY,2434.44,2023-02-18 22:47:24
ased0101,BRL,1333.91,2023-10-06 03:20:55
cccf0103,EUR,2461.56,2023-12-27 16:59:01
eeef0105,BRL,2068.0,2023-12-13 13:43:21
bbbd0102,GBP,2968.34,2023-02-16 10:57:15
bbbd0102,EUR,2952.07,2023-03-23 14:03:39
eeef0105,JPY,1559.3,2023-08-03 05:02:40
ddde0104,BRL,2928.79,2023-06-01 11:07:45
bbbd0102,BRL,2458.8,2023-04-27 14:59:48
ddde0104,JPY,1990.77,2023-09-11 17:23:03
eeef0105,JPY,1388.67,2023-12-28 00:06:46
ased0101,BRL,2921.18,2023-05-12 22:55:00
eeef0105,GBP,1735.97,2023-12-24 03:16:09
ased0101,BRL,1470.9,2023-02-14 00:34:40
eeef0105,BRL,1680.87,2023-09-14 01:27:58
ddde0104,GBP,1493.34,2023-01-28 22:59:55
ddde0104,JPY,2689.13,2023-04-02 23:27:21
eeef0105,GBP,2829.19,2023-07-21 10:01:54
ased0101,GBP,2526.61,2023-11-13 03:45:13
eeef0105,EUR,2134.87,2023-04-14 11:42:35
ased0101,BRL,1121.78,2023-12-03 21:26:44
ddde0104,GBP,2220.85,2023-09-02 09:25:02
cccf0103,USD,1948.86,2023-09-27 21:34:38
bbbd0102,BRL,2577.36,2023-07-03 14:43:49
ddde0104,USD,1674.35,2023-05-17 05:05:05
eeef0105,USD,2295.61,2023-07-10 05:27:51
eeef0105,GBP,2019.22,2023-09-09 12:20:04
ased0101,USD,1549.88,2023-04-20 03:17:06
bbbd0102,JPY,1202.85,2023-08-15 17:46:47
ddde0104,BRL,2346.84,2023-10-27 02:33:18
bbbd0102,USD,1844.69,2023-01-04 13:12:25
bbbd0102,GBP,1481.77,2023-04-29 16:05:06
ddde0104,EUR,2849.27,2023-03-31 13:02:19
ased0101,GBP,1991.7,2023-07-29 12:31:37
ased0101,JPY,2144.55,2023-07-17 08:09:19
ased0101,EUR,2063.28,2023-04-17 18:04:58
cccf0103,JPY,1150.34,2023-04-12 09:22:10
bbbd0102,EUR,1894.24,2023-04-09 11:11:30
cccf0103,EUR,2178.36,2023-10-07 20:08:42
ased0101,EUR,1974.25,2023-11-08 02:42:03
ddde0104,USD,2073.05,2023-11-13 02:12:13
bbbd0102,BRL,1650.23,2023-01-13 01:07:40
ddde0104,JPY,2759.08,2023-01-13 06:08:05
eeef0105,EUR,1866.11,2023-05-09 06:26:35
bbbd0102,USD,1459.26,2023-01-12 02:37:51
ddde0104,GBP,2458.6,2023-03-09 16:21:23
ased0101,BRL,1468.56,2023-08-25 13:40:17
cccf0103,GBP,2898.91,2023-01-15 14:10:02
ddde0104,EUR,1207.44,2023-07-23 04:50:12
eeef0105,EUR,1853.49,2023-07-11 21:11:48
ased0101,USD,2753.05,2023-07-09 17:08:36
eeef0105,JPY,2870.45,2023-10-06 17:11:51
cccf0103,EUR,2173.59,2023-06-01 10:51:42
eeef0105,EUR,2348.42,2023-02-26 03:32:12
ddde0104,JPY,1068.65,2023-03-08 18:18:41
ddde0104,USD,1876.19,2023-06-09 18:15:02
ased0101,BRL,2028.83,2023-05-27 06:21:31
cccf0103,EUR,1997.54,2023-02-17 17:37:27
cccf0103,GBP,2400.63,2023-03-31 17:42:21
bbbd0102,BRL,1792.34,2023-05-10 22:59:06
bbbd0102,BRL,2387.9,2023-03-18 02:49:55
ddde0104,BRL,2042.5,2023-12-30 22:38:44
eeef0105,USD,1192.86,2023-05-12 02:00:04
eeef0105,GBP,1633.75,2023-12-04 10:27:29
ased0101,JPY,2000.3,2023-08-31 20:16:50
cccf0103,USD,1883.93,2023-10-16 03:08:24
ddde0104,USD,2330.25,2023-04-14 15:44:54
eeef0105,EUR,1972.91,2023-09-03 04:01:51
bbbd0102,BRL,1789.36,2023-08-12 02:33:07
ddde0104,BRL,1486.16,2023-11-19 15:12:08
ased0101,JPY,1311.82,2023-09-26 10:43:33
ddde0104,JPY,1180.9,2023-10-29 18:20:23
eeef0105,USD,2859.38,2023-11-18 20:37:55
ased0101,USD,2828.59,2023-11-03 23:25:26
bbbd0102,GBP,1939.42,2023-02-08 23:02:26
bbbd0102,EUR,1304.07,2023-03-20 13:58:29
eeef0105,JPY,2669.32,2023-05-01 19:20:13
ased0101,USD,1930.88,2023-12-19 04:37:13
bbbd0102,USD,1887.57,2023-08-20 21:38:34
ased0101,EUR,1176.91,2023-06-07 03:09:11
ddde0104,JPY,1967.67,2023-06-06 12:45:28
cccf0103,BRL,1096.49,2023-11-27 12:31:49
cccf0103,EUR,1710.3,2023-01-02 21:30:02
cccf0103,JPY,1630.19,2023-08-27 08:42:39
bbbd0102,EUR,1796.55,2023-04-19 07:07:31
eeef0105,EUR,1567.71,2023-01-24 21:58:12
cccf0103,BRL,2426.35,2023-09-24 17:21:08
eeef0105,JPY,2742.64,2023-01-24 08:04:30
cccf0103,GBP,1740.7,2023-09-21 05:52:50
ddde0104,GBP,1026.0,2023-12-27 09:58:26
cccf0103,USD,2872.92,2023-03-29 21:34:14
eeef0105,BRL,1980.42,2023-10-07 13:07:02
bbbd0102,BRL,2273.77,2023-03-21 18:04:00
ddde0104,EUR,1460.68,2023-01-31 10:38:15
eeef0105,JPY,2582.88,2023-11-11 16:13:52
ased0101,GBP,1131.45,2023-11-18 08:25:21
cccf0103,BRL,2297.77,2023-05-23 11:08:40
ddde0104,GBP,1313.01,2023-06-06 14:11:42
bbbd0102,EUR,1323.78,2023-04-18 23:59:21
ased0101,GBP,2890.01,2023-05-31 13:56:32
cccf0103,GBP,1040.52,2023-05-14 17:30:39
ddde0104,USD,2648.95,2023-05-12 20:43:35
eeef0105,USD,1523.64,2023-08-10 12:18:55
cccf0103,BRL,2613.89,2023-10-18 04:24:50
ddde0104,EUR,1118.64,2023-05-08 03:35:23
cccf0103,JPY,1901.85,2023-02-12 00:31:35
ddde0104,BRL,2540.89,2023-02-06 13:33:22
eeef0105,EUR,1739.28,2023-03-07 06:01:20
cccf0103,JPY,1960.61,2023-02-07 22:45:23
ddde0104,BRL,2750.97,2023-09-29 03:23:46
ased0101,GBP,2029.56,2023-06-29 21:17:42
bbbd0102,GBP,1067.51,2023-07-01 19:40:49
ddde0104,GBP,1979.12,2023-09-30 02:37:51
ddde0104,JPY,1502.61,2023-03-25 07:06:52
ddde0104,GBP,1368.42,2023-08-06 20:25:17
cccf0103,BRL,1237.73,2023-09-27 14:59:32
bbbd0102,USD,1134.29,2023-07-16 01:12:17
cccf0103,EUR,2661.31,2023-09-18 23:55:37
ddde0104,USD,2277.28,2023-10-10 06:18:04
ddde0104,BRL,2494.62,2023-04-29 05:23:37
bbbd0102,EUR,2831.79,2023-05-02 13:31:25
ased0101,EUR,1069.75,2023-02-21 02:36:12
cccf0103,EUR,2477.58,2023-05-07 23:54:21
ased0101,JPY,2940.11,2023-10-27 11:58:00
ddde0104,EUR,1996.53,2023-12-30 06:00:33
ddde0104,BRL,2592.81,2023-03-30 11:44:55
eeef0105,EUR,2145.39,2023-05-16 20:56:55
eeef0105,EUR,2306.17,2023-12-16 10:25:08
ased0101,JPY,1765.97,2023-07-05 16:22:08
eeef0105,GBP,1286.07,2023-01-10 07:36:38
bbbd0102,JPY,1312.47,2023-02-10 17:05:57
ased0101,JPY,2900.43,2023-07-25 19:52:25
eeef0105,GBP,1895.37,2023-12-04 03:44:23
eeef0105,JPY,1987.26,2023-01-29 03:09:14
bbbd0102,USD,2394.67,2023-12-01 07:48:47
bbbd0102,BRL,2968.25,2023-03-23 10:07:43
ased0101,JPY,1009.75,2023-08-29 01:57:38
cccf0103,GBP,2904.82,2023-09-04 06:50:44
bbbd0102,USD,1112.88,2023-01-30 18:36:33
eeef0105,USD,1692.63,2023-02-20 10:39:03
ased0101,GBP,1639.63,2023-02-10 10:05:59
cccf0103,BRL,1266.67,2023-04-03 08:06:47
ased0101,JPY,1243.11,2023-08-13 13:02:16
eeef0105,EUR,1469.0,2023-08-13 10:02:16
cccf0103,GBP,1541.67,2023-12-29 12:30:00
cccf0103,JPY,2972.09,2023-12-15 09:58:18
bbbd0102,BRL,1344.06,2023-07-11 23:40:15
ddde0104,USD,2588.42,2023-03-04 16:04:40
eeef0105,JPY,1906.73,2023-04-29 23:21:00
ddde0104,BRL,1485.81,2023-04-10 00:11:03
eeef0105,JPY,2856.16,2023-02-04 14:47:57
ased0101,BRL,1979.93,2023-06-23 09:32:50
ddde0104,EUR,2867.58,2023-09-17 16:35:10
cccf0103,BRL,2807.94,2023-07-20 13:25:48
